path,accents,sentence
common_voice_en_37654278.mp3,Canadian English,A council chamber was established on the ground floor
common_voice_en_37654281.mp3,Canadian English,He considers it a time of reflection for the young man
common_voice_en_37654282.mp3,Canadian English,She later served as director of the Woodrow Wilson Foundation
common_voice_en_37654284.mp3,Canadian English,Jones shot them both
common_voice_en_37654285.mp3,Canadian English,The magazine profiles successful women to provide inspirational testimonies and advice on life
common_voice_en_37654292.mp3,Canadian English,She is evidently very lonely having befriended an indigenous Sand Beast for company
common_voice_en_37654295.mp3,Canadian English,However the word has no commonly accepted technical or scientific meaning
common_voice_en_37654297.mp3,Canadian English,Carmina Burana reflected his interest in medieval German poetry
common_voice_en_37660381.mp3,Canadian English,The institute is among the first research institutes organized in Akademgorodok
common_voice_en_37660385.mp3,Canadian English,That was your fault about Grayson Noble said Gloria coolly
common_voice_en_37660386.mp3,Canadian English,The Silurians reenter the caves to hibernate until the danger has passed
common_voice_en_37660399.mp3,Canadian English,The springs may be infected with a saltness left in the earth
common_voice_en_37660400.mp3,Canadian English,Nigeria claimed that Cameroonian soldiers fired first on the Nigerian patrol
common_voice_en_37660402.mp3,Canadian English,She and gave the British undisputed control of Lake Erie and the Upper Lakes
common_voice_en_37660403.mp3,Canadian English,He ousted his brother
common_voice_en_37660408.mp3,Canadian English,Domain Eukarya eukaryotes organisms that contain a membranebound nucleus
common_voice_en_37678041.mp3,Canadian English,Her door closes on the Man before she can get him out
common_voice_en_37678044.mp3,Canadian English,The review was written by someone who had not attended the show
common_voice_en_37678045.mp3,Canadian English,The twelfth repeat is instrumental
common_voice_en_37678046.mp3,Canadian English,The current representative for the district is Democrat Mark Meek of Gladstone
common_voice_en_37678048.mp3,Canadian English,Flying in mainland China during the war with Japan was dangerous
common_voice_en_37678066.mp3,Canadian English,In most developed countries there are a number of providers of such data
common_voice_en_37678069.mp3,Canadian English,This change started with the reconstruction and improvements made to White Bird Hill
common_voice_en_37753416.mp3,Canadian English,The basic ingredients of the range included castor oil liniment dead shot vermifuge
common_voice_en_37753448.mp3,Canadian English,The major cast of the village residents is Kurmi
common_voice_en_37753460.mp3,Canadian English,These engines are reputed to be very durable
common_voice_en_37753488.mp3,Canadian English,Storms appearance has changed since the teams inaugural season
common_voice_en_37767811.mp3,Canadian English,Wendel was born in Breslau
common_voice_en_37767817.mp3,Canadian English,The boxing gym is open to all and located in Ellis Street
common_voice_en_37767819.mp3,Canadian English,Proofs of all these statements may be found in the book by Isaac Chavel
common_voice_en_37767833.mp3,Canadian English,The current producer of the festival is Terry Wickham
common_voice_en_37767835.mp3,Canadian English,The mill has since closed
common_voice_en_37807561.mp3,Canadian English,Quiz shows make up an important part of the channels schedule
common_voice_en_37807570.mp3,Canadian English,It was previously edited by Joseph Goguen
common_voice_en_37807572.mp3,Canadian English,These would have been received by a nominations committee established by Parliament
common_voice_en_37807577.mp3,Canadian English,Alien Horde is openended and the gameplay becomes more intense with each level
common_voice_en_37807578.mp3,Canadian English,Baucau has the most highly developed agriculture in East Timor
common_voice_en_37807580.mp3,Canadian English,Contax initially only organized adult teams
common_voice_en_37807582.mp3,Canadian English,Britain also set up armed naval patrols to prevent immigrants from landing in Palestine
common_voice_en_37813721.mp3,Canadian English,The official South African Tourism site offers indepth travel tips for the gay traveller
common_voice_en_37813722.mp3,Canadian English,One area that has seen practical use of continuations is in Web programming
common_voice_en_37813723.mp3,Canadian English,De Waal was married twice
common_voice_en_37813737.mp3,Canadian English,You will of course use the softener on the parts you cover
common_voice_en_37813751.mp3,Canadian English,Another optimization impacted by aliasing is code reordering
common_voice_en_37813807.mp3,Canadian English,The game was tactical in scale and each counter represented an individual aircraft
common_voice_en_37813810.mp3,Canadian English,Wyneken conducts both professional and student and youth orchestras
common_voice_en_37813832.mp3,Canadian English,The reserve has a pair of entrance gates by the artist Tim Tolkien
common_voice_en_37835118.mp3,Canadian English,Often skin preparation is performed with chlorhexidine
common_voice_en_37835119.mp3,Canadian English,Both the front and rear brakes were drums
common_voice_en_37835122.mp3,Canadian English,There are four editions of Qt available Community Indie Mobile Professional and Enterprise
common_voice_en_37835126.mp3,Canadian English,Oak Street is in Chicagos Gold Coast
common_voice_en_37846592.mp3,Canadian English,It is the upper valley of the River Wharfe
common_voice_en_37846593.mp3,Canadian English,The unincorporated community of Irving is located in the town
common_voice_en_37846596.mp3,Canadian English,He is memorialized on the Mural of Honour at The Military Museums
common_voice_en_37846607.mp3,Canadian English,After graduation he briefly worked in an insane asylum operated by the Quaker sect
common_voice_en_37846609.mp3,Canadian English,The dough can be made with some mashed potato creating a smoother texture
common_voice_en_37928083.mp3,Canadian English,Shangdi was considered too distant to be worshiped directly by ordinary mortals
common_voice_en_37991014.mp3,Canadian English,This situates health geography alongside other geographical subdisciplines that trace humanenvironment relations
common_voice_en_37991027.mp3,Canadian English,There are also married student apartments and upperclassmen suites
common_voice_en_37289343.mp3,"United States English,Scandinavian",Immense confusion and loud cries of Chair and Order
common_voice_en_37289354.mp3,"United States English,Scandinavian",The training of girls was conducted by women trainers on weekends
